CustomerID,Age,Annual_Income,Spending_Score,Gender
1150,58,107432,80,Female
1151,54,65993,26,Female
1152,31,65264,23,Female
1153,47,45641,33,Female
1154,52,94184,57,Male
1155,38,98780,30,Female
1156,54,77053,23,Male
1157,22,73076,74,Female
1158,36,55304,36,Female
1159,31,67826,95,Female
1160,43,43296,86,Male
1161,21,37477,43,Male
1162,42,30252,66,Male
1163,62,68213,53,Female
1164,59,32432,87,Female
1165,42,50007,99,Male
1166,35,58775,60,Male
1167,57,79905,37,Female
1168,25,48435,61,Female
1169,56,82265,96,Female
1170,57,78783,53,Male
1171,31,38573,12,Male
1172,49,82456,35,Female
1173,68,54328,67,Female
1174,55,50020,98,Female
1175,50,54412,38,Male
1176,40,59929,24,Female
1177,32,51699,81,Male
1178,50,43206,40,Male
1179,42,44974,65,Male
1180,34,62778,57,Female
1181,50,56790,72,Female
1182,64,70546,79,Male
1183,19,61047,45,Male
1184,31,61540,89,Female
1185,57,71856,72,Male
1186,57,88378,96,Female
1187,68,89180,13,Female
1188,56,86808,79,Female
1189,68,77408,6,Female
1190,23,101708,97,Male
1191,23,68756,71,Female
1192,20,66510,97,Male
1193,24,104878,47,Male
1194,68,15000,93,Male
1195,25,55722,44,Female
1196,59,85049,32,Female
1197,69,79605,3,Male
1198,32,111313,54,Female
1199,64,62149,84,Female
1200,46,51383,78,Female
1201,50,53358,92,Female
1202,69,66361,38,Female
1203,47,92432,4,Male
1204,56,92682,79,Female
1205,44,58879,17,Female
1206,53,65060,37,Male
1207,46,47767,88,Female
1208,55,49855,36,Male
1209,50,80925,58,Male
1210,54,92044,41,Female
1211,44,46054,8,Male
1212,50,64859,67,Male
1213,21,55138,30,Female
1214,39,77277,86,Male
1215,19,52229,52,Female
1216,27,21470,97,Male
1217,22,80073,25,Female
1218,27,53930,52,Male
1219,50,56011,59,Female
1220,55,68711,30,Female
1221,30,67056,67,Male
1222,48,69122,4,Male
1223,64,27405,93,Female
1224,53,71126,57,Male
1225,62,21818,63,Male
1226,41,75391,32,Male
1227,69,82367,87,Female
1228,32,32629,83,Female
1229,46,66568,79,Female
1230,25,81143,51,Male
1231,22,51019,63,Male
1232,46,73472,80,Male
1233,64,15000,87,Female
1234,21,81963,1,Female
1235,29,60599,19,Female
1236,62,54843,35,Female
1237,19,79680,63,Male
1238,44,94585,94,Male
1239,48,69714,81,Male
1240,68,92174,26,Female
1241,68,28934,13,Male
1242,53,73318,86,Male
1243,53,57359,23,Female
1244,43,44235,97,Female
1245,60,21426,91,Male
1246,44,72235,35,Female
1247,22,77505,12,Male
1248,37,86840,9,Male
1249,28,83529,98,Female
1250,27,44565,78,Female
1251,57,85814,67,Male
1252,55,87926,44,Female
1253,23,54800,61,Female
1254,25,60568,21,Male
1255,40,41316,7,Male
1256,64,89617,97,Male
1257,43,29764,99,Female
1258,63,70699,11,Female
1259,60,48063,45,Female
1260,29,37842,32,Male
1261,43,22505,86,Female
1262,30,55691,83,Male
1263,57,34708,36,Female
1264,35,61128,37,Male
1265,42,95386,75,Female
1266,50,63990,41,Male
1267,64,99945,77,Male
1268,57,40354,92,Male
1269,60,34381,49,Male
1270,29,39459,15,Female
1271,61,58697,13,Female
1272,53,114458,53,Female
1273,65,26757,33,Female
1274,21,72393,72,Female
1275,22,46000,32,Male
1276,54,55523,48,Female
1277,25,34839,68,Female
1278,59,77582,57,Male
1279,66,59121,62,Female
1280,45,81749,82,Female
1281,48,63504,87,Female
1282,26,21367,93,Male
1283,68,81930,2,Male
1284,46,19739,77,Female
1285,31,22601,16,Male
1286,57,41655,8,Female
1287,58,41922,19,Male
1288,39,87920,32,Male
1289,28,56576,67,Female
1290,40,84947,32,Male
1291,18,48641,85,Female
1292,63,66352,25,Male
1293,54,69480,53,Female
1294,38,73921,81,Male
1295,43,50701,25,Female
1296,63,52442,33,Female
1297,53,54037,31,Female
1298,40,26951,36,Female
1299,18,58321,87,Male
1300,68,52326,89,Female
1301,57,71601,49,Male
1302,32,61826,44,Male
1303,38,86727,48,Female
1304,64,61401,30,Female
1305,26,48755,13,Female
1306,26,61153,43,Female
1307,27,74483,93,Male
1308,69,24535,16,Female
1309,43,45695,91,Female
1310,58,46116,26,Female
1311,52,68219,75,Female
1312,69,70545,47,Male
1313,42,62024,37,Male
1314,43,15000,3,Male
1315,28,26961,26,Female
1316,55,55221,98,Male
1317,19,49970,97,Female
1318,24,60107,15,Male
1319,35,50612,66,Female
1320,44,90632,28,Male
1321,51,15000,84,Female
1322,44,66052,38,Female
1323,34,76560,44,Male
1324,60,74030,53,Female
1325,61,75745,80,Male
1326,68,78622,4,Male
1327,41,47920,72,Male
1328,42,37970,44,Female
1329,24,19306,46,Male
1330,69,52747,84,Female
1331,23,44449,26,Female
1332,41,83232,96,Male
1333,50,54248,13,Male
1334,66,39391,69,Female
1335,46,36229,44,Female
1336,60,99776,53,Male
1337,39,59558,51,Female
1338,43,44369,13,Female
1339,45,62480,41,Female
1340,67,97937,11,Male
1341,38,52206,37,Male
1342,66,73740,60,Male
1343,24,83729,32,Female
1344,34,22171,45,Male
1345,37,47231,18,Male
1346,58,81221,93,Female
1347,66,46013,79,Male
1348,37,68292,20,Male
1349,39,44830,44,Male
1350,45,51088,36,Female
1351,57,48652,69,Female
1352,66,72733,37,Male
1353,24,64031,33,Female
1354,18,61977,82,Male
1355,49,110149,19,Male
1356,30,94793,51,Male
1357,47,20375,32,Male
1358,40,51131,22,Female
1359,68,108529,1,Male
1360,36,48508,54,Female
1361,49,101754,89,Female
1362,47,51473,20,Male
1363,46,55320,58,Male
1364,66,77271,35,Male
1365,62,58195,70,Male
1366,46,69892,70,Female
1367,47,91498,61,Female
1368,33,75176,63,Female
1369,57,62830,61,Female
1370,36,93470,57,Male
1371,35,77533,3,Male
1372,18,45329,95,Female
1373,31,99601,99,Female
1374,68,72847,45,Female
1375,64,55726,15,Male
1376,67,19583,17,Male
1377,19,32448,15,Female
1378,45,94002,5,Male
1379,66,94793,86,Female
1380,67,61705,46,Female
1381,47,24595,11,Male
1382,55,38260,64,Male
1383,68,27524,92,Female
1384,21,26797,14,Male
1385,18,100536,39,Male
1386,25,101198,67,Male
1387,46,37583,55,Male
1388,56,59825,42,Male
1389,20,34304,75,Male
1390,49,59695,94,Female
1391,27,92786,5,Female
1392,27,81574,52,Female
1393,36,76173,22,Female
1394,63,56116,77,Male
1395,51,85239,44,Female
1396,50,72933,85,Male
1397,40,68078,59,Female
1398,45,57691,25,Female
1399,49,66367,21,Male
1400,67,65765,92,Male
1401,24,49171,64,Female
1402,46,44501,68,Male
1403,25,40061,93,Male
1404,18,41342,47,Male
1405,20,56237,35,Male
1406,41,52946,87,Female
1407,40,47585,7,Male
1408,25,46104,56,Female
1409,64,65837,52,Female
1410,54,87552,46,Female
1411,20,59781,9,Female
1412,68,58473,58,Female
1413,50,41302,23,Female
1414,45,55538,3,Female
1415,64,83806,61,Male
1416,25,80749,9,Female
1417,51,79359,53,Male
1418,52,78717,68,Male
1419,49,68734,49,Female
1420,41,68024,89,Female
1421,31,64895,70,Female
1422,49,51662,48,Male
1423,63,61673,82,Male
1424,60,64311,7,Male
1425,33,72663,99,Female
1426,21,62005,31,Male
1427,69,102103,56,Female
1428,54,35803,96,Male
1429,38,75089,99,Female
1430,31,59175,61,Female
1431,48,60042,92,Female
1432,65,43748,5,Male
1433,35,80386,30,Male
1434,24,73056,22,Male
1435,27,76672,17,Male
1436,24,63384,10,Male
1437,50,53502,71,Female
1438,40,58668,68,Female
1439,38,68669,42,Female
1440,36,19888,27,Female
1441,65,77458,7,Male
1442,36,108523,23,Male
1443,53,69606,75,Female
1444,46,54381,8,Female
1445,35,56775,8,Male
1446,19,74150,5,Male
1447,18,54834,71,Female
1448,64,77373,86,Female
1449,22,56517,100,Male
1450,37,94283,2,Male
1451,28,93731,88,Male
1452,59,53396,51,Female
1453,19,58379,66,Female
1454,20,59552,12,Male
1455,40,59820,47,Female
1456,29,41051,55,Female
1457,37,38254,26,Male
1458,22,84995,45,Female
1459,54,81795,62,Female
1460,55,81450,70,Female
1461,47,58612,87,Male
1462,26,97840,2,Male
1463,51,59550,26,Female
1464,61,77257,14,Female
1465,52,32227,82,Female
1466,69,55405,57,Female
1467,39,56883,32,Male
1468,61,58690,62,Female
1469,41,33490,78,Female
1470,34,74077,30,Female
1471,27,80572,13,Female
1472,47,45122,40,Male
1473,63,37053,31,Female
1474,40,44621,37,Male
1475,49,69909,45,Male
1476,34,48067,86,Female
1477,67,57318,59,Male
1478,68,38530,28,Male
1479,34,99585,61,Male
1480,31,61463,19,Female
1481,26,82994,43,Male
1482,57,69863,59,Male
1483,19,59162,16,Female
1484,62,58126,69,Male
1485,42,45495,44,Female
1486,56,50990,66,Female
1487,26,39843,10,Female
1488,39,37662,47,Female
1489,60,101727,19,Female
1490,63,65578,84,Male
1491,21,89314,93,Female
1492,43,44118,89,Male
1493,46,34967,81,Male
1494,62,40444,51,Female
1495,51,51558,13,Male
1496,40,60729,63,Male
1497,54,56981,16,Female
1498,28,44536,53,Female
1499,23,61754,35,Female
1500,35,63507,100,Male
1501,38,74045,59,Male
1502,59,89408,39,Male
1503,53,52722,67,Male
1504,58,84309,73,Female
1505,55,61318,61,Male
1506,51,29453,50,Male
1507,34,95665,53,Female
1508,54,105450,46,Male
1509,42,72381,52,Female
1510,55,61795,29,Male
1511,29,54571,5,Female
1512,40,50721,67,Male
1513,59,84214,74,Female
1514,39,59654,95,Male
1515,38,93478,75,Male
1516,44,60697,81,Female
1517,48,51753,40,Female
1518,23,47973,72,Female
1519,44,45125,2,Male
1520,57,70282,68,Female
1521,51,34110,62,Female
1522,29,43633,80,Male
1523,62,86489,58,Female
1524,24,40909,85,Female
1525,27,77254,69,Female
1526,62,18739,58,Male
1527,34,89001,35,Male
1528,43,34595,14,Male
1529,38,42472,15,Female
1530,45,73606,6,Male
1531,63,65408,16,Male
1532,19,77899,87,Male
1533,60,34434,95,Female
1534,18,54263,46,Male
1535,68,47658,63,Male
1536,53,37796,12,Male
1537,68,71917,41,Male
1538,43,78861,19,Female
1539,46,53262,76,Male
1540,38,90454,77,Male
1541,28,44285,2,Male
1542,57,89969,20,Female
1543,28,71244,95,Female
1544,53,35528,9,Male
1545,66,99630,21,Female
1546,56,51110,8,Male
1547,57,84102,39,Female
1548,52,62912,37,Female
1549,51,67488,29,Male
1550,64,78024,83,Female
1551,41,76917,35,Female
1552,39,53157,38,Male
1553,22,70633,90,Male
1554,50,69131,75,Female
1555,53,64271,100,Female
1556,64,55933,35,Female
1557,37,64231,68,Female
1558,36,99350,3,Male
1559,52,54099,12,Female
1560,69,84131,32,Male
1561,60,47607,47,Male
1562,34,42373,63,Male
1563,62,125527,26,Female
1564,60,70800,43,Female
1565,51,71350,77,Male
1566,26,71904,44,Male
1567,43,88145,38,Male
1568,19,68156,29,Male
1569,26,76324,55,Male
1570,26,38828,52,Female
1571,57,79678,19,Female
1572,34,55264,35,Female
1573,18,73434,48,Female
1574,42,25697,91,Male
1575,60,72603,60,Male
1576,57,15162,31,Female
1577,59,54481,3,Male
1578,42,25888,35,Male
1579,56,72660,88,Male
1580,52,61385,52,Female
1581,20,44584,71,Female
1582,67,88688,51,Female
1583,54,42066,56,Female
1584,61,15000,99,Female
1585,61,70272,21,Female
1586,68,24668,1,Male
1587,47,42699,53,Female
1588,55,49653,6,Male
1589,51,31520,98,Female
1590,29,50125,82,Female
1591,36,31894,62,Male
1592,54,63247,89,Female
1593,61,35425,79,Male
1594,66,60602,47,Female
1595,34,83240,96,Male
1596,27,75647,50,Female
1597,66,58365,82,Male
1598,64,40225,31,Female
1599,29,63183,64,Male
1600,33,46085,29,Female
1601,41,64022,15,Female
1602,36,25694,58,Female
1603,25,76145,23,Female
1604,48,60664,38,Female
1605,38,104170,41,Female
1606,34,86121,75,Male
1607,40,71323,15,Male
1608,54,57520,87,Male
1609,33,45407,3,Male
1610,23,78848,83,Male
1611,25,55410,1,Male
1612,42,83367,88,Female
1613,35,68016,75,Female
1614,42,68159,94,Female
1615,29,71890,11,Male
1616,32,41607,60,Female
1617,43,39557,65,Male
1618,58,38865,76,Male
1619,62,80949,4,Male
1620,43,41085,25,Female
1621,64,43576,72,Female
1622,49,70750,79,Male
1623,27,54959,43,Female
1624,33,52404,94,Female
1625,24,50668,40,Male
1626,34,15000,96,Female
1627,40,40662,99,Female
1628,43,83631,85,Male
1629,38,49212,95,Male
1630,39,21990,100,Female
1631,24,39840,91,Female
1632,31,67197,44,Female
1633,32,66800,72,Male
1634,24,54114,59,Male
1635,26,46215,23,Male
1636,68,31956,62,Female
1637,65,67363,23,Female
1638,25,76757,58,Male
1639,67,85777,55,Male
1640,40,37788,33,Male
1641,46,87310,77,Female
1642,35,58867,63,Female
1643,48,60531,60,Female
1644,47,77871,99,Female
1645,69,49180,61,Male
1646,56,16723,80,Female
1647,52,74097,76,Female
1648,35,66971,61,Male
1649,59,52794,95,Male
1650,56,72450,69,Male
1651,34,76538,89,Female
1652,31,29759,21,Male
1653,48,60450,3,Female
1654,41,15000,48,Male
1655,52,57526,10,Female
1656,61,52545,87,Female
1657,62,69838,81,Male
1658,51,38538,42,Male
1659,20,51570,99,Female
1660,54,15000,89,Male
1661,60,71150,66,Female
1662,57,58232,91,Male
1663,43,61744,46,Female
1664,40,30131,9,Female
1665,61,67961,49,Male
1666,56,93054,4,Female
1667,32,56301,60,Female
1668,66,73001,90,Female
1669,21,42587,96,Female
1670,46,58462,29,Male
1671,39,29373,86,Female
1672,42,75762,47,Female
1673,30,63196,77,Male
1674,35,35614,87,Male
1675,50,43962,63,Female
1676,33,61221,31,Female
1677,62,78477,51,Female
1678,59,89590,41,Male
1679,61,57317,36,Female
1680,19,32707,40,Female
1681,52,64769,95,Male
1682,59,95697,60,Female
1683,51,27545,15,Male
1684,47,40908,78,Female
1685,30,72219,99,Male
1686,30,63071,88,Female
1687,35,49099,30,Female
1688,49,64402,30,Male
1689,49,79550,27,Male
1690,52,58033,40,Female
1691,56,56279,78,Male
1692,63,71780,45,Male
1693,69,54589,75,Male
1694,46,82850,47,Female
1695,66,100534,90,Female
1696,46,42141,56,Male
1697,61,34999,54,Male
1698,33,67434,85,Male
1699,61,34289,9,Female
1700,64,33948,65,Male
1701,27,19015,70,Male
1702,47,52354,1,Female
1703,42,59340,86,Male
1704,56,49652,13,Female
1705,37,87806,38,Female
1706,22,86317,45,Male
1707,18,98576,40,Female
1708,47,60930,95,Female
1709,66,83676,15,Female
1710,20,66177,50,Female
1711,62,64167,2,Male
1712,31,50652,53,Female
1713,47,15000,95,Male
1714,67,72745,26,Female
1715,21,83082,66,Female
1716,35,29487,75,Male
1717,54,59806,33,Female
1718,42,79832,82,Male
1719,65,52810,85,Female
1720,18,83862,59,Female
1721,63,57194,95,Male
1722,32,49496,26,Female
1723,26,85005,94,Female
1724,32,41324,21,Male
1725,66,45501,49,Female
1726,41,42089,80,Female
1727,21,37148,71,Female
1728,29,63060,86,Female
1729,54,49741,71,Female
1730,54,69772,66,Male
1731,60,25307,37,Male
1732,23,37549,14,Female
1733,56,61031,72,Female
1734,63,89393,93,Female
1735,41,67570,7,Male
1736,28,48212,38,Female
1737,30,30209,45,Female
1738,51,47043,22,Female
1739,42,59150,44,Female
1740,24,15000,81,Male
1741,69,35732,80,Female
1742,21,45248,97,Female
1743,25,54851,35,Female
1744,37,58913,60,Female
1745,46,47782,96,Female
1746,68,70117,3,Female
1747,62,62494,67,Female
1748,63,52598,72,Male
1749,27,72875,95,Female
1750,60,71238,55,Male
1751,51,30924,9,Male
1752,43,59359,69,Female
1753,58,77805,28,Female
1754,66,81149,15,Female
1755,20,67418,91,Male
1756,23,55334,31,Male
1757,22,68426,59,Male
1758,22,76155,82,Female
1759,64,62316,54,Female
1760,40,64572,68,Male
1761,66,55003,85,Male
1762,26,33264,47,Female
1763,52,56512,42,Male
1764,37,46457,23,Male
1765,66,46521,86,Male
1766,59,88676,65,Male
1767,52,79031,89,Male
1768,67,26130,54,Male
1769,35,38302,92,Male
1770,34,52728,11,Female
1771,41,47187,63,Male
1772,20,66348,22,Female
1773,49,35128,54,Female
1774,52,79170,89,Male
1775,55,59119,85,Female
1776,30,53189,36,Male
1777,64,59713,58,Female
1778,42,51649,20,Female
1779,26,19387,16,Male
1780,21,60238,92,Female
1781,31,53585,56,Male
1782,54,40910,93,Female
1783,51,81948,50,Male
1784,28,73388,90,Male
1785,58,108777,66,Female
1786,20,76696,74,Male
1787,45,47131,13,Male
1788,46,41884,15,Female
1789,26,50113,73,Male
1790,20,46667,27,Female
1791,42,62175,8,Female
1792,51,29224,70,Female
1793,29,72945,100,Male
1794,59,61823,50,Female
1795,26,70649,88,Male
1796,32,37117,67,Female
1797,57,64933,26,Female
1798,42,85983,36,Female
1799,22,42789,21,Male
1800,28,42242,77,Female
1801,51,74239,52,Male
1802,41,40618,11,Male
1803,32,55334,8,Male
1804,55,89514,57,Male
1805,25,42526,46,Male
1806,22,90888,78,Female
1807,65,53284,97,Male
1808,43,37575,2,Female
1809,35,72074,64,Female
1810,23,62154,52,Male
1811,54,60263,65,Female
1812,65,44625,11,Female
1813,30,62009,6,Male
1814,45,18647,96,Male
1815,22,64375,79,Female
1816,30,85944,76,Male
1817,34,24691,64,Male
1818,67,51864,93,Female
1819,57,42507,55,Male
1820,62,29778,44,Male
1821,49,18942,86,Male
1822,46,36383,14,Male
1823,68,55152,83,Male
1824,20,82982,5,Male
1825,57,29545,99,Female
1826,51,65887,25,Male
1827,57,64392,50,Female
1828,44,93439,73,Female
1829,30,71420,71,Female
1830,62,72571,82,Female
1831,50,73986,2,Male
1832,23,41515,10,Female
1833,41,48543,2,Male
1834,36,82337,60,Female
1835,33,18984,45,Female
1836,57,46353,8,Male
1837,45,33383,58,Male
1838,50,64684,7,Female
1839,65,51567,99,Male
1840,58,72519,87,Female
1841,30,57820,72,Male
1842,60,29078,21,Male
1843,62,30002,97,Female
1844,42,59879,47,Male
1845,59,44577,1,Female
1846,53,49347,12,Male
1847,44,78768,75,Female
1848,55,75180,48,Female
1849,24,95954,94,Female
1850,22,53673,4,Male
1851,60,47177,34,Female
1852,62,68363,87,Female
1853,68,48784,32,Male
1854,48,49438,3,Female
1855,40,55957,92,Female
1856,59,93054,68,Female
1857,27,74079,57,Male
1858,49,76176,76,Male
1859,60,92157,24,Female
1860,47,78050,33,Male
1861,56,37371,3,Female
1862,48,77747,4,Male
1863,35,80285,30,Female
1864,53,73037,70,Female
1865,19,56091,49,Female
1866,31,70926,30,Male
1867,30,59595,72,Female
1868,46,40438,82,Female
1869,29,45407,16,Male
1870,56,74074,53,Male
1871,19,41883,6,Female
1872,49,43768,24,Male
1873,30,75067,92,Female
1874,63,62675,96,Male
1875,44,71543,89,Male
1876,66,35419,28,Female
1877,58,70988,21,Female
1878,34,46799,8,Female
1879,57,39662,36,Male
1880,48,49893,9,Female
1881,51,87241,40,Male
1882,41,52710,85,Female
1883,62,104027,51,Female
1884,52,18756,1,Female
1885,65,29074,63,Male
1886,23,86483,68,Female
1887,36,91512,74,Male
1888,47,42730,26,Female
1889,24,61377,40,Female
1890,27,74243,3,Male
1891,58,55412,9,Male
1892,49,62997,32,Male
1893,51,60218,67,Female
1894,45,30371,4,Female
1895,32,53106,6,Male
1896,47,60247,73,Female
1897,54,62062,26,Male
1898,46,25389,2,Male
1899,39,75073,66,Female
1900,21,62589,85,Male
1901,37,38892,86,Female
1902,49,95981,3,Male
1903,53,53068,35,Female
1904,67,54367,59,Male
1905,21,72834,38,Female
1906,44,97680,33,Male
1907,34,73620,15,Female
1908,29,76522,75,Female
1909,39,39967,74,Female
1910,34,61739,100,Male
1911,27,49354,14,Female
1912,18,74082,66,Male
1913,39,75939,45,Male
1914,43,92664,48,Male
1915,35,16833,44,Female
1916,67,47388,37,Male
1917,31,86004,29,Male
1918,64,31969,99,Female
1919,46,76113,84,Female
1920,29,82680,85,Female
1921,53,59433,34,Female
1922,52,31570,59,Male
1923,69,57569,43,Male
1924,29,89173,33,Male
1925,24,90780,19,Male
1926,46,64157,8,Male
1927,28,40455,31,Female
1928,50,94767,11,Male
1929,23,76418,8,Female
1930,64,41769,25,Female
1931,32,66850,20,Male
1932,49,65934,38,Male
1933,68,47264,7,Male
1934,28,66962,77,Female
1935,40,82123,39,Female
1936,43,54075,74,Female
1937,51,84165,72,Male
1938,63,24892,20,Female
1939,51,104365,81,Female
1940,46,61147,11,Female
1941,21,81460,16,Female
1942,34,64372,42,Male
1943,52,43529,96,Female
1944,30,59272,90,Male
1945,58,21810,52,Male
1946,56,73767,37,Male
1947,32,63875,52,Male
1948,46,56168,9,Female
1949,46,75053,35,Male
1950,28,60750,67,Male
1951,69,72136,95,Female
1952,49,79246,7,Female
1953,19,49015,2,Female
1954,64,43291,25,Female
1955,31,25548,76,Male
1956,37,62451,94,Female
1957,39,69041,94,Female
1958,28,33527,93,Male
1959,44,88407,41,Male
1960,20,43553,75,Female
1961,34,17929,52,Male
1962,61,89896,87,Female
1963,45,20539,81,Female
1964,46,79283,77,Male
1965,38,74422,97,Male
1966,64,66391,65,Male
1967,33,49544,77,Male
1968,54,70055,38,Female
1969,37,80969,67,Female
1970,23,40283,80,Male
1971,36,79527,42,Female
1972,22,78617,71,Male
1973,20,65861,54,Female
1974,18,49240,67,Female
1975,55,78709,78,Female
1976,32,70166,64,Female
1977,51,39680,80,Female
1978,52,52652,4,Female
1979,66,76381,31,Male
1980,42,62291,13,Male
1981,41,81719,27,Male
1982,29,53167,59,Female
1983,35,40002,65,Male
1984,32,103872,64,Female
1985,61,26382,25,Female
1986,33,50003,37,Female
1987,44,65594,75,Male
1988,25,79721,73,Female
1989,63,72928,71,Female
1990,42,106225,14,Male
1991,34,57648,94,Male
1992,46,42540,24,Male
1993,25,55606,67,Female
1994,32,53600,48,Female
1995,44,58634,91,Male
1996,63,40350,65,Female
1997,67,75681,38,Female
1998,69,67416,90,Female
1999,24,34722,70,Male
2000,20,79360,59,Female
2001,46,43770,12,Male
2002,61,36343,54,Male
2003,41,61746,51,Male
